SERIALNUMBER METERNO IPADDRV6 SERVLOC LATITUDE LONGITUDE
2155167917 807540AD fda0::5:1c:6400:8075:40ad RL858728 -22.693931 -43.459185
2155198448 8075B7F0 fda0::1c3:1c:6400:8075:b7f0 BFG-R-032 -22.953958 -43.189589
2155287976 807715A8 fda0::b3:1c:6400:8077:15a8 BFG-R-026 -22.954397 -43.18106
2155288005 807715C5 fda0::45:1c:6400:8077:15c5 FCN-R-023 -22.916598 -43.209837
2155162118 80752A06 fda0::b0:1c:6400:8075:2a06 BPD-R-058 -22.928327 -43.177028
2155200731 8075C0DB fda0::197:1c:6400:8075:c0db BPD-R-078 -22.933707 -43.178871
2155168359 80754267 fda0::150:1c:6400:8075:4267 RL3530 -22.747101 -43.513128
2155167882 8075408A fda0::17b:1c:6400:8075:408a RL858463 -22.59817 -43.29016
2155167322 80753E5A fda0::17b:1c:6400:8075:3e5a RL859300 -22.6177 -43.3072
2153846437 806116A5 fda0::14d:1c:6400:8061:16a5 BPD-R-125 -22.93508 -43.178459
2155288618 8077182A fda0::14d:1c:6400:8077:182a BPD-R-072 -22.935222 -43.175141
2155288560 807717F0 fda0::14d:1c:6400:8077:17f0 BPD-R-098 -22.938388 -43.176343
2155288724 80771894 fda0::b2:1c:6400:8077:1894 BPD-R-111 -22.9412 -43.17706
2155288727 80771897 fda0::b2:1c:6400:8077:1897 BPD-R-029 -22.941296 -43.179348
2155288722 80771892 fda0::197:1c:6400:8077:1892 BPD-R-016 -22.936743 -43.192248
2155288613 80771825 fda0::14b:1c:6400:8077:1825 BPD-R-009 -22.938528 -43.191659
2155288782 807718CE fda0::14d:1c:6400:8077:18ce BPD-R-087 -22.937145 -43.180953
2155288557 807717ED fda0::c7:1c:6400:8077:17ed BAR-R-001 -23.000411 -43.325053
2155288565 807717F5 fda0::191:1c:6400:8077:17f5 BAR-R-004 -23.00298 -43.32386
2155288591 8077180F fda0::1be:1c:6400:8077:180f BAR-R-024 -23.00533 -43.32165
2155288601 80771819 fda0::1bd:1c:6400:8077:1819 BAR-R-045 -23.00082 -43.33589
2155288677 80771865 fda0::1bd:1c:6400:8077:1865 BAR-R-050 -23.001619 -43.336923
2155288756 807718B4 fda0::1be:1c:6400:8077:18b4 BAR-R-073 -23.0073501 -43.3145321
2155288706 80771882 fda0::187:1c:6400:8077:1882 VVQ-R-003 -22.877078 -43.372864
2155287960 80771598 fda0::187:1c:6400:8077:1598 VVQ-R-004 -22.881517 -43.368565
2153842276 80610664 fda0::f8:1c:6400:8061:664 BTJ-R-006 -22.99977 -43.38648
2153842287 8061066F fda0::f7:1c:6400:8061:66f AVD-R-001 -22.995 -43.37752
2153857031 80614007 fda0::fa:1c:6400:8061:4007 AVD-R-010 -23.000971 -43.374088
2153842288 80610670 fda0::fa:1c:6400:8061:670 BTJ-R-010 -22.99968 -43.38837
2153844196 80610DE4 fda0::1cb:1c:6400:8061:de4 BAR-R-184 -23.01045 -43.30215
2153842300 8061067C fda0::fa:1c:6400:8061:67c BTJ-R-020 -23.00318 -43.38736
2153842196 80610614 fda0::1cb:1c:6400:8061:614 BAR-R-199 -23.00839 -43.29833
2153842138 806105DA fda0::1cb:1c:6400:8061:5da BAR-R-063 -23.00935 -43.31774
2155287525 807713E5 fda0::19b:1c:6400:8077:13e5 LEM-R-024 -22.96621 -43.177448
2155287620 80771444 fda0::19b:1c:6400:8077:1444 LEM-R-023 -22.964814 -43.183818
2155287508 807713D4 fda0::172:1c:6400:8077:13d4 LEM-R-022 -22.963773 -43.176341
2155287558 80771406 fda0::19b:1c:6400:8077:1406 LEM-R-021 -22.965139 -43.176977
2155287610 8077143A fda0::19b:1c:6400:8077:143a LEM-R-019 -22.96665 -43.180155
2155287575 80771417 fda0::1bc:1c:6400:8077:1417 LEM-R-049 -22.961937 -43.166807
2155287439 8077138F fda0::1bc:1c:6400:8077:138f LEM-R-047 -22.960693 -43.168811
2155287541 807713F5 fda0::16e:1c:6400:8077:13f5 VGE-R-006 -22.809231 -43.32395
2155154554 80750C7A fda0::1bc:1c:6400:8075:c7a PTS-R-007 -22.985565 -43.192747
2155287596 8077142C fda0::97:1c:6400:8077:142c BPN-R-006 -22.844495 -43.284353
2155287154 80771272 fda0::1bc:1c:6400:8077:1272 PTS-R-039 -22.980684 -43.190994
2155168074 8075414A fda0::9d:1c:6400:8075:414a LBN-R-004 -22.981815 -43.220262
2155198445 8075B7ED fda0::196:1c:6400:8075:b7ed LBN-R-026 -22.984556 -43.216909
2155286933 M2155286933 fda0::9a:1c:6404:8077:1195 OLR-C-002 -22.85298 -43.282633
2155167983 M2155167983 fda0::4b:1c:6404:8075:40ef OLR-C-001 -22.85298 -43.282633
2155286919 M2155286919 fda0::5b:1c:6404:8077:1187 PMG-C-002 -22.890979 -43.425678
2155286986 M2155286986 fda0::5a:1c:6404:8077:11ca PMG-C-003 -22.890979 -43.425678
2155168106 M2155168106 fda0::5c:1c:6404:8075:416a PMG-C-001 -22.890979 -43.425678
2153843776 M2153843776 fda0::18c:1c:6404:8061:c40 PMG-C-005 -22.890979 -43.425678
2155197302 8075B376 fda0::9c:1c:6400:8075:b376 LBN-R-054 -22.982463 -43.213316
2155202078 8075C61E fda0::163:1c:6400:8075:c61e LBN-R-055 -22.976296 -43.218803
2153851528 80612A88 fda0::31:1c:6400:8061:2a88 LBN-R-135 -22.98353 -43.225377
2155202082 8075C622 fda0::9c:1c:6400:8075:c622 LBN-R-061 -22.981727 -43.21308
2153911551 806214FF fda0::1bc:1c:6400:8062:14ff LBN-R-074 -22.987142 -43.225053
2155196586 8075B0AA fda0::85:1c:6400:8075:b0aa LBN-R-075 -22.985 -43.212164
2155168191 807541BF fda0::160:1c:6400:8075:41bf RL858696 -22.781506 -43.375081
2155198859 8075B98B fda0::1b7:1c:6400:8075:b98b LBN-R-089 -22.98684 -43.227172
2155168234 807541EA fda0::17d:1c:6400:8075:41ea RL858618 -22.767078 -43.401433
2155196139 8075AEEB fda0::196:1c:6400:8075:aeeb LBN-R-132 -22.974238 -43.200404
2155197314 8075B382 fda0::b5:1c:6400:8075:b382 SMT-R-006 -22.943481 -43.185881
2155198847 8075B97F fda0::1a9:1c:6400:8075:b97f SMT-R-015 -22.948017 -43.185964
2155167294 80753E3E fda0::19:1c:6400:8075:3e3e SC856973 -22.746244 -43.322358
2155288062 807715FE fda0::11c:1c:6400:8077:15fe HMT-R-061 -22.966406 -43.202533
2155287983 807715AF fda0::df:1c:6400:8077:15af HMT-R-062 -22.968277 -43.199233
2155287993 807715B9 fda0::b0:1c:6400:8077:15b9 BPD-R-034 -22.933443 -43.181878
2155287950 8077158E fda0::111:1c:6400:8077:158e BPD-R-037 -22.931106 -43.17932
2155287895 80771557 fda0::b0:1c:6400:8077:1557 BPD-R-039 -22.929831 -43.17775
2155200730 8075C0DA fda0::b0:1c:6400:8075:c0da BPD-R-055 -22.926855 -43.176357
2155288582 80771806 fda0::12d:1c:6400:8077:1806 BPD-R-056 -22.927649 -43.176419
2155167546 80753F3A fda0::19:1c:6400:8075:3f3a RL857119 -22.76258488 -43.35044909
2155288567 807717F7 fda0::1a9:1c:6400:8077:17f7 BPD-R-113 -22.939104 -43.176717
2155288796 807718DC fda0::12e:1c:6400:8077:18dc BPD-R-099 -22.938356 -43.174722
2155288777 807718C9 fda0::14b:1c:6400:8077:18c9 BPD-R-021 -22.936416 -43.188151
2155288778 807718CA fda0::14b:1c:6400:8077:18ca BPD-R-027 -22.935337 -43.184046
2155286968 M2155286968 fda0::ca:1c:6405:8077:11b8 TRV-C-001 -22.889194 -43.232367
2155286991 M2155286991 fda0::c9:1c:6405:8077:11cf TRV-C-002 -22.889194 -43.232367
2155287003 M2155287003 fda0::d2:1c:6405:8077:11db TRV-C-003 -22.889194 -43.232367
2155286973 M2155286973 fda0::de:1c:6404:8077:11bd TSU-C-001 -22.967659 -43.235779
2155288568 807717F8 fda0::191:1c:6400:8077:17f8 BAR-R-012 -23.003012 -43.327696
2155288672 80771860 fda0::1be:1c:6400:8077:1860 BAR-R-019 -23.00513 -43.32212
2155288762 807718BA fda0::cb:1c:6400:8077:18ba CLG-R-001 -22.837967 -43.341026
2155288757 807718B5 fda0::100:1c:6400:8077:18b5 CCD-R-013 -22.86915 -43.335282
2153842844 8061089C fda0::d2:1c:6400:8061:89c TRG-R-003 -22.899231 -43.244895
2155288800 807718E0 fda0::60:1c:6400:8077:18e0 TER-R-003 -22.8738 -43.27456
2153842296 80610678 fda0::19f:1c:6400:8061:678 AVD-R-016 -23.000492 -43.372089
2153844117 80610D95 fda0::191:1c:6400:8061:d95 RBR-R-001 -22.986813 -43.329609
2153842820 80610884 fda0::1cb:1c:6400:8061:884 BAR-R-149 -23.005249 -43.304301
2155288721 80771891 fda0::62:1c:6400:8077:1891 TUR-R-004 -22.862166 -43.351631
2155288661 80771855 fda0::158:1c:6400:8077:1855 MAT-R-007 -22.84939 -43.29821
2155288759 807718B7 fda0::99:1c:6400:8077:18b7 BMT-R-010 -22.91065 -43.29576
2153842903 806108D7 fda0::be:1c:6400:8061:8d7 BTJ-R-021 -23.00074 -43.39047
2153920409 80623799 fda0::bf:1c:6400:8062:3799 BTJ-R-023 -23.000595 -43.392933
2153856247 80613CF7 fda0::f7:1c:6400:8061:3cf7 AVD-R-002 -22.99533 -43.3789
2153842751 8061083F fda0::1cb:1c:6400:8061:83f BAR-R-105 -23.01181 -43.31466
2153842371 806106C3 fda0::1bd:1c:6400:8061:6c3 BAR-R-027 -23.0017 -43.33343
2153842189 8061060D fda0::1ca:1c:6400:8061:60d BAR-R-085 -23.004879 -43.338806
2153842350 806106AE fda0::1cb:1c:6400:8061:6ae BAR-R-110 -23.01279 -43.31505
2153842774 80610856 fda0::1cb:1c:6400:8061:856 BAR-R-095 -23.01002 -43.31437
2153842853 806108A5 fda0::f7:1c:6400:8061:8a5 AVD-R-022 -23.00413 -43.37733
2153842269 8061065D fda0::162:1c:6400:8061:65d AVD-R-043 -23.00113 -43.36269
2153842734 8061082E fda0::e3:1c:6400:8061:82e ITP-R-027 -23.007656 -43.441747
2153852060 80612C9C fda0::ea:1c:6400:8061:2c9c AVD-R-070 -22.98858 -43.358127
2155166142 807539BE fda0::f7:1c:6400:8075:39be AVD-R-079 -22.98904 -43.35543
2153852069 80612CA5 fda0::162:1c:6400:8061:2ca5 AVD-R-068 -23.00946 -43.36446
2153842543 8061076F fda0::f7:1c:6400:8061:76f BTJ-R-008 -23.00078 -43.38286
2153841416 80610308 fda0::191:1c:6400:8061:308 RBR-R-007 -22.996963 -43.319878
2153920305 80623731 fda0::11b:1c:6400:8062:3731 JDB-R-016 -22.964772 -43.216842
2153856450 80613DC2 fda0::11a:1c:6400:8061:3dc2 JDB-R-018 -22.966783 -43.217902
2153849512 806122A8 fda0::11b:1c:6400:8061:22a8 JDB-R-019 -22.965309 -43.218571
2153849604 80612304 fda0::11b:1c:6400:8061:2304 JDB-R-020 -22.966393 -43.219284
2153850427 8061263B fda0::34:1c:6400:8061:263b CAB-R-006 -22.763659 -43.565971
2155288593 80771811 fda0::d1:1c:6400:8077:1811 PER-R-008 -22.850201 -43.262818
2155288580 80771804 fda0::b9:1c:6400:8077:1804 PER-R-009 -22.84146 -43.26021
2153842748 8061083C fda0::1cb:1c:6400:8061:83c BAR-R-098 -23.01198 -43.31572
2153844059 80610D5B fda0::1cb:1c:6400:8061:d5b RBR-R-008 -22.987018 -43.302531
2153842057 80610589 fda0::1cb:1c:6400:8061:589 BAR-R-155 -23.00828 -43.30489
2153844043 80610D4B fda0::1cb:1c:6400:8061:d4b BAR-R-171 -23.0091 -43.30347
2153842917 806108E5 fda0::f9:1c:6400:8061:8e5 BTJ-R-002 -22.99776 -43.3866
2153842906 806108DA fda0::19f:1c:6400:8061:8da BTJ-R-003 -22.99532 -43.38727
2155288743 807718A7 fda0::1be:1c:6400:8077:18a7 BAR-R-101 -23.00604 -43.34021
2153842197 80610615 fda0::1be:1c:6400:8061:615 BAR-R-086 -23.00682 -43.33794
2153856254 80613CFE fda0::1cb:1c:6400:8061:3cfe BAR-R-083 -23.010247 -43.333227
2153842764 8061084C fda0::1ca:1c:6400:8061:84c BAR-R-141 -23.00646 -43.34511
2155288581 80771805 fda0::1d:1c:6400:8077:1805 TUR-R-006 -22.865048 -43.361442
2155286927 M2155286927 fda0::ff:1c:6404:8077:118f RBR-C-002 -22.982561 -43.321903
2155286887 M2155286887 fda0::fd:1c:6404:8077:1167 RBR-C-001 -22.982561 -43.321903
2155287041 M2155287041 fda0::fe:1c:6404:8077:1201 RBR-C-003 -22.982561 -43.321903
2155287374 M2155287374 fda0::15e:1c:6404:8077:134e RBR-C-007 -22.982561 -43.321903
2155286964 M2155286964 fda0::15d:1c:6404:8077:11b4 RBR-C-008 -22.982561 -43.321903
2155286925 M2155286925 fda0::1c2:1c:6404:8077:118d LAB-C-104 -22.982561 -43.321903
2155168154 M2155168154 fda0::fc:1c:6404:8075:419a RBR-C-013 -22.982561 -43.321903
2155288594 80771812 fda0::4b:1c:6400:8077:1812 OLR-R-003 -22.848337 -43.278144
2155287972 807715A4 fda0::158:1c:6400:8077:15a4 MAT-R-004 -22.831617 -43.298198
2155288691 80771873 fda0::1d:1c:6400:8077:1873 MAT-R-005 -22.83461 -43.296569
2153842266 8061065A fda0::fa:1c:6400:8061:65a BTJ-R-004 -22.9996 -43.38453
2153842186 8061060A fda0::f7:1c:6400:8061:60a BTJ-R-007 -23.000482 -43.383767
2153842370 806106C2 fda0::1cb:1c:6400:8061:6c2 BAR-R-134 -23.01001 -43.30824
2153842375 806106C7 fda0::1bd:1c:6400:8061:6c7 BAR-R-060 -23.00293 -43.3376
2153842775 80610857 fda0::1cb:1c:6400:8061:857 BAR-R-076 -23.01084 -43.31813
2153842963 80610913 fda0::1cb:1c:6400:8061:913 BAR-R-200 -23.012648 -43.300362
2153844195 80610DE3 fda0::1cc:1c:6400:8061:de3 BAR-R-118 -23.01254 -43.31332
2153842551 80610777 fda0::1be:1c:6400:8061:777 BAR-R-082 -23.01083 -43.31724
2153842854 806108A6 fda0::19f:1c:6400:8061:8a6 AVD-R-015 -23.00193 -43.3767
2153842194 80610612 fda0::19f:1c:6400:8061:612 AVD-R-026 -23.00535 -43.37672
2153842865 806108B1 fda0::1bd:1c:6400:8061:8b1 AVD-R-084 -23.0013609 -43.3531639
2153844140 80610DAC fda0::1b5:1c:6400:8061:dac ITP-R-007 -22.99008 -43.430624
2155288597 80771815 fda0::4b:1c:6400:8077:1815 OLR-R-002 -22.851558 -43.278513
2153842299 8061067B fda0::48:1c:6400:8061:67b CRD-R-001 -22.903275 -43.309309
2153842173 806105FD fda0::e8:1c:6400:8061:5fd PDD-R-010 -22.886541 -43.300574
2153842357 806106B5 fda0::bf:1c:6400:8061:6b5 BTJ-R-012 -23.00084 -43.38773
2153842382 806106CE fda0::1cb:1c:6400:8061:6ce BAR-R-127 -23.01027 -43.30918
2153842337 806106A1 fda0::1cb:1c:6400:8061:6a1 BAR-R-204 -23.010592 -43.29737
2153842731 8061082B fda0::1cb:1c:6400:8061:82b BAR-R-129 -23.01192 -43.31033
2153842922 806108EA fda0::1cb:1c:6400:8061:8ea BAR-R-142 -23.01013 -43.30723
2153842746 8061083A fda0::fa:1c:6400:8061:83a BTJ-R-011 -23.0016 -43.38291
2153842928 806108F0 fda0::1cb:1c:6400:8061:8f0 BAR-R-179 -23.01125 -43.30366
2153842406 806106E6 fda0::1cb:1c:6400:8061:6e6 BAR-R-189 -23.01303 -43.30343
2153842904 806108D8 fda0::1cb:1c:6400:8061:8d8 BAR-R-193 -23.01311 -43.30243
2153842749 8061083D fda0::1cc:1c:6400:8061:83d BAR-R-036 -23.00771 -43.32275
2153842862 806108AE fda0::f9:1c:6400:8061:8ae BTJ-R-013 -23.00166 -43.38131
2153856763 80613EFB fda0::1cc:1c:6400:8061:3efb AVD-R-094 -23.00996 -43.35529
2155287001 M2155287001 fda0::106:1c:6404:8077:11d9 CAB-C-002 -22.766391 -43.542793
2153842866 806108B2 fda0::1b5:1c:6400:8061:8b2 ITP-R-031 -23.00818 -43.42433
2153842136 806105D8 fda0::12c:1c:6400:8061:5d8 REC-R-018 -23.011607 -43.453752
2153842755 80610843 fda0::1a4:1c:6400:8061:843 REC-R-006 -23.020637 -43.492607
2153842857 806108A9 fda0::bc:1c:6400:8061:8a9 REC-R-027 -23.016669 -43.515198
2153842716 8061081C fda0::1a4:1c:6400:8061:81c REC-R-024 -23.025041 -43.492555
2153842908 806108DC fda0::1b5:1c:6400:8061:8dc REC-R-009 -23.002519 -43.480379
2153842877 806108BD fda0::ba:1c:6400:8061:8bd REC-R-014 -23.024408 -43.457302
2153842400 806106E0 fda0::ea:1c:6400:8061:6e0 AVD-R-035 -22.9974 -43.365278
2153842926 806108EE fda0::19f:1c:6400:8061:8ee AVD-R-038 -22.987819 -43.366159
2153842352 806106B0 fda0::162:1c:6400:8061:6b0 AVD-R-048 -23.00811 -43.36638
2153842388 806106D4 fda0::e3:1c:6400:8061:6d4 ITP-R-028 -23.006923 -43.438844
2153842972 8061091C fda0::1b5:1c:6400:8061:91c ITP-R-033 -23.01102 -43.42209
2153842386 806106D2 fda0::1b5:1c:6400:8061:6d2 ITP-R-034 -23.010768 -43.420296
2153856261 80613D05 fda0::1ca:1c:6400:8061:3d05 BAR-R-182 -22.98991 -43.35001
2153849598 806122FE fda0::1bd:1c:6400:8061:22fe AVD-R-092 -23.00289 -43.35215
2153856760 80613EF8 fda0::162:1c:6400:8061:3ef8 AVD-R-055 -23.00793 -43.365622
2155288596 80771814 fda0::100:1c:6400:8077:1814 TUR-R-002 -22.85941 -43.34734
2155288702 8077187E fda0::19d:1c:6400:8077:187e MTC-R-004 -22.849212 -43.312514
2155154713 80750D19 fda0::52:1c:6400:8075:d19 CDV-R-002 -22.816932 -43.300376
2155218398 807605DE fda0::b2:1c:6400:8076:5de BFG-R-013 -22.956637 -43.178183
2153841849 806104B9 fda0::b6:1c:6400:8061:4b9 HMT-R-045 -22.954971 -43.201039
2153842191 8061060F fda0::fa:1c:6400:8061:60f BTJ-R-001 -22.99628 -43.38163
2153842920 806108E8 fda0::33:1c:6400:8061:8e8 BTJ-R-031 -23.00139 -43.39474
2153842297 80610679 fda0::1cb:1c:6400:8061:679 BAR-R-140 -23.0127 -43.30948
2153842340 806106A4 fda0::1cb:1c:6400:8061:6a4 BAR-R-145 -23.01347 -43.30966
2153842548 80610774 fda0::fa:1c:6400:8061:774 BTJ-R-005 -22.99779 -43.388114
2153842390 806106D6 fda0::1cb:1c:6400:8061:6d6 BAR-R-203 -23.013873 -43.299219
2153842397 806106DD fda0::1cb:1c:6400:8061:6dd BAR-R-198 -23.01365 -43.3017
2153842384 806106D0 fda0::1cb:1c:6400:8061:6d0 BAR-R-148 -23.01305 -43.30906
2153842934 806108F6 fda0::1cb:1c:6400:8061:8f6 BAR-R-162 -23.01371 -43.30812
2153842933 806108F5 fda0::12c:1c:6400:8061:8f5 ITP-R-025 -23.010044 -43.43767
2153840652 8061000C fda0::33:1c:6400:8061:c AVD-R-088 -22.98741 -43.35303
2153917759 80622D3F fda0::a5:1c:6400:8062:2d3f AVD-R-081 -23.0106 -43.35934
2153850017 806124A1 fda0::ea:1c:6400:8061:24a1 BTJ-R-029 -22.9844 -43.38409
2155218410 807605EA fda0::1cb:1c:6400:8076:5ea BAR-R-026 -23.00461 -43.31938
2155287121 80771251 fda0::1ca:1c:6400:8077:1251 BAR-R-122 -23.008529 -43.341425
2153841881 806104D9 fda0::1cb:1c:6400:8061:4d9 BAR-R-047 -23.003198 -43.316894
2155288684 8077186C fda0::12a:1c:6400:8077:186c TUR-R-003 -22.85749 -43.35764
2155288587 8077180B fda0::153:1c:6400:8077:180b TRG-R-007 -22.90306 -43.25248
2153844119 80610D97 fda0::161:1c:6400:8061:d97 CRD-R-002 -22.898388 -43.315084
2155287360 M2155287360 fda0::150:1c:6404:8077:1340 AIM-C-001 -22.747209 -43.51315
2155287361 M2155287361 fda0::16a:1c:6404:8077:1341 AIM-C-002 -22.747209 -43.51315
2153856550 80613E26 fda0::93:1c:6400:8061:3e26 GDL-R-007 -22.823745 -43.368809
2155218406 807605E6 fda0::19a:1c:6400:8076:5e6 BFG-R-021 -22.956296 -43.178427
2153842306 80610682 fda0::1be:1c:6400:8061:682 RBR-R-006 -22.971639 -43.336852
2153842305 80610681 fda0::191:1c:6400:8061:681 RBR-R-004 -22.988236 -43.310822
2153842735 8061082F fda0::1cb:1c:6400:8061:82f BAR-R-116 -23.01143 -43.31212
2153842741 80610835 fda0::1be:1c:6400:8061:835 BAR-R-108 -23.00838 -43.33969
2153842804 80610874 fda0::fa:1c:6400:8061:874 BTJ-R-017 -22.995086 -43.391417
2153842718 8061081E fda0::a5:1c:6400:8061:81e BAR-R-165 -23.01494 -43.30887
2153844056 80610D58 fda0::1cc:1c:6400:8061:d58 BAR-R-087 -23.01028 -43.3153
2153842909 806108DD fda0::1cb:1c:6400:8061:8dd BAR-R-090 -23.01028 -43.3153
2153842803 80610873 fda0::1cb:1c:6400:8061:873 BAR-R-197 -23.01486 -43.30333
2153842852 806108A4 fda0::1cc:1c:6400:8061:8a4 BAR-R-066 -23.007018 -43.329475
2153842071 80610597 fda0::191:1c:6400:8061:597 BAR-R-120 -22.99933 -43.34441
2155287962 8077159A fda0::62:1c:6400:8077:159a TUR-R-007 -22.861677 -43.36958
2155288686 8077186E fda0::157:1c:6400:8077:186e MTC-R-003 -22.84681 -43.311677
2155288731 8077189B fda0::4d:1c:6400:8077:189b CDV-R-001 -22.8245 -43.30035
2153842369 806106C1 fda0::191:1c:6400:8061:6c1 RBR-R-017 -22.999209 -43.313735
2153844062 80610D5E fda0::1cb:1c:6400:8061:d5e BAR-R-126 -23.01262 -43.31146
2153843990 80610D16 fda0::1cb:1c:6400:8061:d16 BAR-R-143 -23.00812 -43.30597
2153842861 806108AD fda0::1be:1c:6400:8061:8ad BAR-R-092 -23.00678 -43.33866
2153842333 8061069D fda0::1cb:1c:6400:8061:69d BAR-R-177 -23.01349 -43.30543
2153841426 80610312 fda0::1cb:1c:6400:8061:312 BAR-R-185 -23.01374 -43.30415
2153842353 806106B1 fda0::33:1c:6400:8061:6b1 BTJ-R-037 -22.99881411 -43.4050246
2153842134 806105D6 fda0::ba:1c:6400:8061:5d6 REC-R-007 -23.017996 -43.479315
2153851071 806128BF fda0::1b5:1c:6400:8061:28bf ITP-R-009 -23.012119 -43.443676
2153851068 806128BC fda0::bc:1c:6400:8061:28bc REC-R-004 -22.998646 -43.500346
2153842387 806106D3 fda0::ba:1c:6400:8061:6d3 REC-R-021 -23.022665 -43.450962
2153842080 806105A0 fda0::1cc:1c:6400:8061:5a0 BAR-R-023 -23.00583 -43.327389
2153842859 806108AB fda0::1cc:1c:6400:8061:8ab BAR-R-071 -23.0115 -43.32113
2153842185 80610609 fda0::1bd:1c:6400:8061:609 BAR-R-188 -23.00548 -43.35048
2153841913 806104F9 fda0::f7:1c:6400:8061:4f9 AVD-R-018 -23.00195 -43.37359
2153842720 80610820 fda0::e3:1c:6400:8061:820 ITP-R-010 -23.007817 -43.438122
2153842850 806108A2 fda0::1b5:1c:6400:8061:8a2 ITP-R-030 -23.006109 -43.425112
2153848781 80611FCD fda0::e3:1c:6400:8061:1fcd ITP-R-016 -23.006457 -43.430547
2153857045 80614015 fda0::a6:1c:6400:8061:4015 AVD-R-078 -22.984593 -43.357925
2153851087 806128CF fda0::1bd:1c:6400:8061:28cf AVD-R-077 -22.986937 -43.356933
2153840677 80610025 fda0::1ca:1c:6400:8061:25 AVD-R-086 -22.988872 -43.352808
2153856918 80613F96 fda0::ea:1c:6400:8061:3f96 AVD-R-073 -22.98194 -43.36133
2153842074 8061059A fda0::162:1c:6400:8061:59a AVD-R-046 -23.00943 -43.36973
2153849432 80612258 fda0::a5:1c:6400:8061:2258 AVD-R-072 -23.01041 -43.36391
2153841892 806104E4 fda0::191:1c:6400:8061:4e4 AVD-R-090 -23.000496 -43.352066
2153842554 8061077A fda0::a5:1c:6400:8061:77a BTJ-R-038 -22.99138 -43.40003
2153842902 806108D6 fda0::be:1c:6400:8061:8d6 BTJ-R-043 -23.00169 -43.40267
2153850413 8061262D fda0::16f:1c:6400:8061:262d WLS-R-011 -22.792242 -43.31067
2153849577 806122E9 fda0::1cc:1c:6400:8061:22e9 BAR-R-093 -23.01277 -43.31883
2153856548 80613E24 fda0::191:1c:6400:8061:3e24 BAR-R-207 -23.00333 -43.316017
2153842761 80610849 fda0::1cc:1c:6400:8061:849 BAR-R-031 -23.00699 -43.3273
2153842063 8061058F fda0::1cc:1c:6400:8061:58f BAR-R-154 -23.007939 -43.345598
2153856989 80613FDD fda0::1b5:1c:6400:8061:3fdd ITP-R-018 -23.007734 -43.42871
2153856776 80613F08 fda0::19f:1c:6400:8061:3f08 AVD-R-042 -23.00892 -43.36997
2153848671 80611F5F fda0::e6:1c:6400:8061:1f5f GDL-R-006 -22.83445 -43.37398
2153849695 8061235F fda0::1bc:1c:6400:8061:235f LEM-R-048 -22.962217 -43.168218
2153849423 8061224F fda0::ea:1c:6400:8061:224f AVD-R-065 -22.98396 -43.36135
2153856808 80613F28 fda0::19f:1c:6400:8061:3f28 BAR-R-172 -22.99268 -43.34925
2153842801 80610871 fda0::1be:1c:6400:8061:871 TDB-R-002 -22.932525 -43.353026
2153841400 806102F8 fda0::13b:1c:6400:8061:2f8 TDB-R-001 -22.935388 -43.352535
2153849571 806122E3 fda0::13b:1c:6400:8061:22e3 TDB-R-010 -22.937826 -43.361574
2153844126 80610D9E fda0::1c4:1c:6400:8061:d9e TIN-R-007 -22.934738 -43.378274
2153842868 806108B4 fda0::ea:1c:6400:8061:8b4 GDN-R-013 -22.970808 -43.382092
2153842767 8061084F fda0::191:1c:6400:8061:84f BAR-R-025 -23.00521 -43.3294
2153842364 806106BC fda0::1cc:1c:6400:8061:6bc BAR-R-161 -23.00885 -43.34551
2153842738 80610832 fda0::1ca:1c:6400:8061:832 BAR-R-102 -23.00476 -43.34084
2153920345 80623759 fda0::e2:1c:6400:8062:3759 ITP-R-006 -22.984941 -43.428772
2153842378 806106CA fda0::bd:1c:6400:8061:6ca ITP-R-002 -22.985588 -43.459935
2153842723 80610823 fda0::bd:1c:6400:8061:823 REC-R-013 -22.985267 -43.504117
2153852059 80612C9B fda0::ea:1c:6400:8061:2c9b AVD-R-058 -22.99035 -43.35942
2153849574 806122E6 fda0::f7:1c:6400:8061:22e6 AVD-R-027 -22.98394 -43.38158
2155287605 80771435 fda0::be:1c:6400:8077:1435 BTJ-R-032 -22.99328 -43.39571
2153842957 8061090D fda0::a6:1c:6400:8061:90d CUR-R-003 -22.945989 -43.388949
2153842939 806108FB fda0::be:1c:6400:8061:8fb OLP-R-008 -22.970966 -43.389021
2153842069 80610595 fda0::1c4:1c:6400:8061:595 TDB-R-007 -22.93455 -43.36142
2153849599 806122FF fda0::e9:1c:6400:8061:22ff TIN-R-002 -22.92199 -43.366067
2153849603 80612303 fda0::1c4:1c:6400:8061:2303 TIN-R-001 -22.920381 -43.362851
2153849526 806122B6 fda0::1c4:1c:6400:8061:22b6 TIN-R-004 -22.922889 -43.377257
2153842072 80610598 fda0::a5:1c:6400:8061:598 BAR-R-147 -23.01458 -43.31066
2153842556 8061077C fda0::1cb:1c:6400:8061:77c BAR-R-079 -23.01146 -43.31911
